id,source,url,title,author,date,content,media
1,facebook,https://www.facebook.com/mps.gov/posts/pfbid02foZytdE1pqfVkCmNa7gY5z7Vj1zSDX3o3rnniCxgMJxHCm5UJsYKm1h8zRPbfUuXl,"Công an tỉnh Thái Bình vừa triệt phá đường dây lừa đảo hỗ trợ vay vốn online, khởi tố 10 đối tượng.",Bocongan(FB),2025-05-11T18:13:00,"Công an tỉnh Thái Bình vừa triệt phá đường dây lừa đảo hỗ trợ vay vốn online, khởi tố 10 đối tượng. Ai là nạn nhân, đã từng chuyển tiền vào các tài khoản dưới đây, đề nghị liên hệ Văn phòng Cơ quan Cảnh sát điều tra Công an tỉnh Thái Bình (Đại úy Nguyễn Đức Phước - Phó Đội trưởng Đội Điều tra, SĐT: 0946.232.868 hoặc Thượng úy Nguyễn Văn Thái - Điều tra viên thụ lý chính, SĐT: 0384.234.121.) để được hướng dẫn.
Danh sách số tài khoản ngân hàng các đối tượng sử dụng để lừa đảo chiếm đoạt tài sản:
1. Tài khoản số 19008671, 17104701, 41292967, 41258187, 43110077, 19906521, 19749021, 18899141, 17326451, 44007997, tại Ngân hàng TMCP ACB
2. Tài khoản số 6326103333, 18258888888, 19040060449018, 0859909916, 2001312001 tại Ngân hàng TMCP Techcombank
3.Tài khoản số 1033951612, 1041483360 tại Ngân hàng TMCP Viecombank
4. Tài khoản số 8668868686 tại Ngân hàng TMCP OCB
5. Tài khoản số 050135123371 tại Ngân hàng TMCP Sacombank
6. Tài khoản số 0859909916, 0981338361 tại Ngân hàng TMCP Quân đội.
7. Tài khoản số P39793979 tại Ngân hàng TMCP MBBank
8. Tài khoản số P39793979 tại Ngân hàng TMCP TPBank
9. Tài khoản số 1037041832286 tại Ngân hàng TMCP PGBank
10. Tài khoản số 001298048, 04267283 tại Ngân hàng VIB
Kết quả điều tra ban đầu xác định, đường dây do các đối tượng Nguyễn Văn Long (1995), Hoàng Quốc Đạt (1999), Tạ Đức Duy (1999) cùng trú tại huyện Ứng Hoà, thành phố Hà Nội và Nguyễn Đức Chiến (1999) trú tại thành phố Thủ Đức, thành phố Hồ Chí Minh cầm đầu đã tổ chức thành nhiều nhóm hoạt động độc lập. Chúng thuê nhà tại Hà Nội và TP. Hồ Chí Minh làm nơi thực hiện hành vi phạm tội.
Thủ đoạn chính của các đối tượng là thuê người đăng quảng cáo trên mạng xã hội về việc Ngân hàng ACB cho vay tiền nhanh chóng, lãi suất ưu đãi. Khi người có nhu cầu liên hệ, chúng sử dụng tài khoản Zalo ảo, giả danh nhân viên ngân hàng để tư vấn và đưa ra nhiều lý do khác nhau như yêu cầu nộp phí bảo hiểm, phí giải ngân, phí chứng minh thu nhập... nhằm lừa nạn nhân chuyển tiền vào các tài khoản ngân hàng không chính chủ được mua trên mạng.
Sau khi nhận được tiền, chúng cắt liên lạc. Nhiều người dân sập bẫy, bị chiếm đoạt số tiền lớn, lên đến hàng chục triệu đồng mỗi trường hợp.
Căn cứ tài liệu, chứng cứ thu thập, Cơ quan Cảnh sát điều tra Công an tỉnh Thái Bình đã ra quyết định khởi tố vụ án, khởi tố bị can đối với 10 đối tượng liên quan và tiếp tục điều tra mở rộng vụ án để xử lý nghiêm theo quy định của pháp luật.
Đây là lời cảnh báo cho người dân cần nêu cao cảnh giác với các chiêu trò lừa đảo vay tiền online, tránh sập bẫy của các đối tượng xấu.
Các đối tượng và tang vật vụ án.",media/post_1_cmt_img_0.jpg
2,facebook,https://www.facebook.com/mps.gov/posts/pfbid02LzLmULGqiVgrufw9vcDX7iXYA31AnhjeWX8iZxYvZXi6jDARV1JK94WPe1mjy4ipl,"Tạm giữ hình sự 8 đối tượng trong băng, ổ nhóm tội phạm do Bùi Quốc Ý (tức Ý Ẻng) cầm đầu",Bocongan(FB),2025-07-18T16:37:00,"Tạm giữ hình sự 8 đối tượng trong băng, ổ nhóm tội phạm do Bùi Quốc Ý (tức Ý Ẻng) cầm đầu
Đây là băng ổ nhóm tội phạm nguy hiểm, núp bóng doanh nghiệp để can dự vào các hoạt động kinh tế như đấu giá quyền sử dụng đất, đấu thầu các công trình xây dựng.
Dưới sự điều hành của Bùi Quốc Ý (sinh năm 1981 trú tại số nhà 381A, Quang Trung, phường Hạc Thành, tỉnh Thanh Hóa), các “đàn em” thân tín là các đối tượng hình sự, cộm cán sẵn sàng đe dọa thậm chí đánh đập, hành hung đối với người khác.
Hiện Cơ quan CSĐT Công an tỉnh Thanh Hóa đang tiếp tục điều tra, mở rộng, làm rõ hành vi vi phạm của Bùi Quốc Ý và các đối tượng liên quan để xử lý nghiêm trước pháp luật.
------
Bùi Quốc Ý và các “đàn em” thân tín
Trong quá trình đấu tranh triệt xóa băng ổ nhóm này, lực lượng Công an đã gặp không ít khó khăn trong việc củng cố tài liệu, chứng cứ và đấu tranh mở rộng các hành vi phạm tội của các đối tượng. Bởi đây đều là những đối tượng hình sự cộm cán, từng vào tù ra tội về các tội danh như: cố ý gây thương tích, bắt giữ người trái pháp luật, đánh bạc, tổ chức đánh bạc, gây rối trật tự công cộng…
Bằng các biện pháp nghiệp vụ và tinh thần quyết tâm, quyết liệt, đấu tranh không khoan nhượng đối với tội phạm băng ổ nhóm, chỉ trong một thời gian ngắn, Phòng Cảnh sát hình sự Công an tỉnh Thanh Hóa đã điều tra, làm rõ và thu thập đầy đủ tài liệu, chứng cứ chứng minh hành vi phạm tội của các đối tượng. Đồng thời, thi hành Lệnh tạm giữ hình sự đối với 8 đối tượng, gồm: Bùi Quốc Ý (tức Ý Ẻng), sinh năm 1981; Trịnh Tuấn Anh (tức Anh trác), sinh năm 1976; Đào Duy Dũng (tức Dũng Cà Mau), sinh năm 1993 ; Trần Văn Cường (tức Cường trắng), sinh năm 1996; Lê Đức Anh, sinh năm 1982 đều ở phường Hạc Thành; Lê Đăng Trung (tức Trung đơ), sinh năm 1984 ở xã Lưu Vệ; Nguyễn Quốc Đông (tức Đông tà), sinh năm 1982 ở xã Hợp Tiến và Bùi Khắc Phan, sinh năm 1988 ở phường Hàm Rồng, tỉnh Thanh Hóa.",media/post_2_img_0.jpg
3,facebook,https://www.facebook.com/thongtinchinhphu/posts/pfbid0WXpWRuouxyNDV8V2gRxmaqdjDLJewrJUEWFpsnGD9yGYL2CBpA18vriuiyXXAycVl,Hơn 11.000 trẻ chào đời trong 5 ngày nghỉ Tết Bính Ngọ 2026,ThongTinChinhPhu(FB),2026-02-19T21:01:00,"Hơn 11.000 trẻ chào đời trong 5 ngày nghỉ Tết Bính Ngọ 2026
Tổng hợp công tác khám chữa bệnh tại các cơ sở y tế trên toàn quốc trong 5 ngày nghỉ Tết, Bộ Y tế cho biết, có 11.013 trẻ được sinh ra tại các bệnh viện.
---
Ảnh: Tại Bệnh viện Từ Dũ (TPHCM), đêm giao thừa có khoảng 30 sản phụ chờ sinh. Khi thời khắc chuyển giao năm mới, những em bé đầu tiên của năm Bính Ngọ lần lượt cất tiếng khóc chào đời.",media/post_3_img_0.jpg
4,facebook,https://www.facebook.com/thongtinchinhphu/posts/pfbid0cd1Ez6yxUKjjityZyARnKgQchp42GXnbHePXQzuCgXdazL6sMBN9Jeoopp56rN24l,"Phó Thủ tướng Hồ Quốc Dũng yêu cầu đặt cứu dân lên trên hết, trước hết; bằng mọi cách tiếp cận ngay các khu vực ngập",ThongTinChinhPhu(FB),2025-11-20T21:39:00,"Phó Thủ tướng Hồ Quốc Dũng yêu cầu đặt cứu dân lên trên hết, trước hết; bằng mọi cách tiếp cận ngay các khu vực ngập sâu, không được để người dân phải kêu cứu trên mái nhà trong đêm.
Yêu cầu huy động tối đa lực lượng, phương tiện; nếu cần phải thả hàng từ trực thăng.
Doanh trại quân đội, công an ở nơi cao ráo phải mở cửa đón dân.
Về thông tin liên lạc, ông yêu cầu khôi phục ngay, vì việc mất liên lạc tại Đắk Lắk là “RẤT NGUY HIỂM”.
Về vận hành hồ chứa, Phó Thủ tướng yêu cầu Bộ Nông nghiệp và Môi trường, Bộ Công Thương đảm bảo vận hành khoa học, ĐẶT AN TOÀN NGƯỜI DÂN HẠ DU LÊN HÀNG ĐẦU!
Ông khẳng định
Chính phủ
sẽ cung cấp ngay gạo cứu đói nếu địa phương cần; không để người dân nào thiếu đói.
Phó Thủ tướng nhấn mạnh: Tất cả các lực lượng phải hành động nhanh nhất, mạnh nhất, quyết liệt nhất để cứu dân.
---
Bộ đội Sư đoàn 377 (Quân chủng Phòng không-Không quân) hỗ trợ người già và trẻ em vùng lũ lụt tỉnh Khánh Hòa di dời đến nơi an toàn.
Ảnh: Quân đội nhân dân",media/post_4_img_0.jpg
5,facebook,https://www.facebook.com/mps.gov/posts/pfbid02Poq4xxkZKwqVWQybH7hbDjaeASag8MQrNSjxFynQWtG5z2DXexSPMVyUoFupq4ZBl,"Cảnh báo tình trạng thuê người Việt Nam mở tài khoản, lập công ty để rửa tiền cho các hoạt động lừa đảo chiếm đoạt tài",Bocongan(FB),2025-06-03T15:07:00,"Cảnh báo tình trạng thuê người Việt Nam mở tài khoản, lập công ty để rửa tiền cho các hoạt động lừa đảo chiếm đoạt tài sản
Thời gian qua, hành vi lừa đảo dẫn dụ nạn nhân làm nhiệm vụ online, chuyển tiền vào các tài khoản ngân hàng để chiếm đoạt mặc dù đã được các cơ quan chức năng liên tục cảnh báo, nhưng vẫn có nhiều người “mắc bẫy”. Đứng sau đường dây lừa đảo này là các đối tượng người nước ngoài thuê người Việt Nam mở tài khoản ngân hàng, thành lập công ty để rửa tiền cho các đối tượng thực hiện hành vi phạm tội.
Vừa qua, Công an TP Hà Nội liên tiếp nhận được đơn tố giác tội phạm của công dân về việc bị lừa đảo trên không gian mạng với hình thức mời nhận quà tặng và chuyển tiền thực hiện nhiệm vụ qua các đoạn chat (tin nhắn) trên ứng dụng “TTlive”, “Tiktok”, “Tokspot”. Thủ đoạn của các đối tượng là giả mạo nhân viên các sàn thương mại điện tử, hệ thống siêu thị và một số thương hiệu để gọi điện thoại thông báo, gửi quà tặng tri ân miễn phí. Sau đó, từng bước tiếp cận dẫn dụ nạn nhân thực hiện nhiệm vụ online để nhận quà tặng bằng tiền.
Sau nhiều lần chuyển tiền với số lượng lớn vào tài khoản ngân hàng mang tên các Công ty thì hệ thống thông báo lỗi và số tiền của nạn nhân bị chiếm đoạt.
Công an TP Hà Nội đã tổ chức xác minh, đấu tranh, qua đó xác định một số đối tượng là người nước ngoài đã mở Công ty và thuê người Việt Nam đứng tên làm Giám đốc, đại diện pháp luật và mở các tài khoản ngân hàng để nhận tiền VNĐ, là tiền bất hợp pháp từ các nguồn lừa đảo, đánh bạc… Sau đó sử dụng số tiền này để mua tiền điện tử (USDT) và chuyển vào tài khoản của đối tượng cầm đầu.
Trên cơ sở tài liệu, chứng cứ thu thập được cơ quan An ninh điều tra Công an TP Hà Nội đã ra Quyết định khởi tố vụ án hình sự Lừa đảo chiếm đoạt tài sản và Rửa tiền; Quyết định khởi tố bị can, Lệnh tạm giam đối với một đối tượng người nước ngoài về tội Rửa tiền. Hiện đang tiếp tục đấu tranh, làm rõ toàn bộ vụ án và rà soát nắm tình hình đối với các vụ việc tương tự để đấu tranh xử lý các đối tượng vi phạm pháp luật theo quy định.
Bộ Công an khuyến cáo:
Người dân cần bảo đảm an toàn thông tin cá nhân, không chia sẻ thông tin cá nhân hoặc thông tin tài khoản ngân hàng với người lạ trên không gian mạng. Tuyệt đối không mua bán, cho thuê, cho mượn tài khoản ngân hàng tiếp tay cho tội phạm thực hiện các hành vi vi phạm pháp luật như: lừa đảo chiếm đoạt tài sản, rửa tiền, trốn thuế…
Tùy thuộc vào mức độ vi phạm, hành vi thu thập, tàng trữ, trao đổi, mua bán, công khai hóa trái phép thông tin về tài khoản ngân hàng sẽ bị xử lý vi phạm hành chính quy định tại Nghị định số 88/2019/NĐ-CP ngày 14/11/2019 (sửa đổi, bổ sung tại Nghị định 143/2021/NĐ-CP ngày 31/12/2021 về xử phạt vi phạm hành chính trong lĩnh vực tiền tệ và ngân hàng); hoặc có thể phải chịu trách nhiệm hình sự quy định tại Điều 291 Bộ Luật Hình sự 2015 (sửa đổi, bổ sung năm 2017).
Công dân Việt Nam phải nhận thức đúng và hoàn toàn chịu trách nhiệm pháp lý khi được thuê làm đại diện pháp luật cho các Công ty, nhất là Công ty, doanh nghiệp do người nước ngoài quản lý…
Cần thận trọng và cảnh giác trước những tin nhắn, cuộc gọi thông báo trúng thưởng hoặc mời tham gia chương trình tri ân khách hàng miễn phí. Chủ động tìm hiểu và kiểm tra, xác minh danh tính đối tượng. Tuyệt đối không thực hiện giao dịch chuyển tiền; không cung cấp thông tin cá nhân dưới bất kỳ hình thức nào cho các đối tượng lạ, không rõ danh tính. Không truy cập vào các đường dẫn lạ hoặc tải về những ứng dụng không rõ nguồn gốc.
Khi nhận thấy các trường hợp có dấu hiệu lừa đảo, người dân cần đến cơ quan Công an nơi gần nhất trình báo để được hướng dẫn, giải quyết.",
6,facebook,https://www.facebook.com/mps.gov/posts/pfbid02ZFdM7YW62ZBn4ebC7tyiJcGcxaK2YKiZ1BCMdUa2NqqmnUiJR6S4MhpCAmgXS56wl,"Hà Nội sáng nay nhiều khu vực ngập sâu do mưa lớn kéo dài. Tại nút giao Tú Mỡ - Phạm Hùng, nước ngập khoảng 30 cm, nhiều người dân đi qua có biểu hiện tê chân tay, có người ngã khụy.",Bocongan(FB),2025-10-07T14:50:00,"Hà Nội sáng nay nhiều khu vực ngập sâu do mưa lớn kéo dài. Tại nút giao Tú Mỡ - Phạm Hùng, nước ngập khoảng 30 cm, nhiều người dân đi qua có biểu hiện tê chân tay, có người ngã khụy. Phát hiện có sự cố rò điện, CSGT Đội 6 đã nhanh chóng liên hệ đơn vị điện lực khắc phục kịp thời.
Khuyến cáo người dân hạn chế đi qua những khu vực ngập sâu, tránh dừng đỗ phương tiện gần cột điện, trạm biến áp hoặc đường dây điện để đảm bảo an toàn trong mùa mưa bão.
Để phòng ngừa rủi ro, Đội CSGT đường bộ số 6 còn điều động xe chuyên dụng hỗ trợ chở người dân và phương tiện qua khu vực ngập, hướng dẫn di chuyển theo lộ trình an toàn.
Cũng trong sáng 7/10/2025, tại khu vực ngã ba Xa La, Hà Đông, tổ công tácĐội Cảnh sát giao thông đường bộ số 7 (Phòng CSGT - Công an thành phố Hà Nội) gồm Trung tá Nguyễn Đức Sơn và Thiếu tá Nguyễn Nhân Nghĩa đang thực hiện nhiệm vụ phòng chống lụt bão.
Thời điểm này, do nước ngập sâu, các phương tiện nhỏ không thể lưu thông, chỉ xe tải lớn mới có thể di chuyển qua khu vực; lúc này anh L.V.X chạy tới trình bày với tổ công tác: đang có bệnh nhân gãy xương đùi được chuyển từ Nam Định lên nhưng đã chờ hơn một tiếng đồng hồ mà chưa có phương tiện nào có thể đi qua vùng ngập để đến Bệnh viện 103 cấp cứu.
Ngay lập tức, tổ công tác báo cáo về đơn vị, đồng thời phối hợp cùng anh P.V.T đang điều khiển xe tải hỗ trợ đưa bệnh nhân và người nhà vượt qua điểm ngập sâu, kịp thời vào Bệnh viện cấp cứu an toàn.
Gia đình bệnh nhân bày tỏ xúc động, gửi lời cảm ơn sâu sắc đến Công an thành phố Hà Nội, Phòng Cảnh sát giao thông và tổ công tác Đội CSGT đường bộ số 7 cùng anh P.V.T đã kịp thời giúp đỡ trong tình huống nguy cấp, thể hiện tinh thần trách nhiệm, đoàn kết và nhân văn giữa mưa bão.
Những việc làm đầy trách nhiệm, kịp thời và giàu nhân văn của các cán bộ, chiến sĩ Cảnh sát giao thông Thủ đô đã lan tỏa hình ảnh đẹp của người chiến sĩ Công an nhân dân – luôn sẵn sàng vì nhân dân phục vụ, đồng hành cùng người dân vượt qua khó khăn, bảo đảm an toàn tính mạng, tài sản trong mọi tình huống.",
7,facebook,https://www.facebook.com/mps.gov/posts/pfbid02A7Ks4Z49SEPHzpnizntzKMsRkD6qdpYNmX2oARcDzvizrNLp8B67TRN4H1gL5StWl,"Cơ quan điều tra trong CAND đã phát hiện gần 5.700 vụ, hơn 10.000 đối tượng phạm tội về trật tự quản lý kinh tế, tham",Bocongan(FB),2024-12-31T16:56:00,"Cơ quan điều tra trong CAND đã phát hiện gần 5.700 vụ, hơn 10.000 đối tượng phạm tội về trật tự quản lý kinh tế, tham nhũng, chức vụ trong năm 2024
Chiều 31/12/2024, tại buổi Thông báo kết quả phiên họp thứ 27 Ban Chỉ đạo Trung ương về phòng chống tham nhũng, lãng phí, tiêu cực, Thiếu tướng Hoàng Anh Tuyên, Phó Chánh Văn phòng Bộ, Người phát ngôn Bộ Công an đã thông tin về kết quả công tác phòng, chống tham nhũng, lãng phí, tiêu cực năm 2024.
Theo đó, năm 2024, Bộ Công an tiếp tục đẩy mạnh điều tra, xử lý các vụ án kinh tế, tham nhũng với nhiều kết quả quan trọng (từ ngày 15/12/2023 đến 14/12/2024, Cơ quan điều tra trong CAND đã phát hiện gần 5.700 vụ với hơn 10.200 đối tượng phạm tội về trật tự quản lý kinh tế, tham nhũng, chức vụ.
Trong đó: gần 1.000 vụ phạm tội về tham nhũng, chức vụ, tăng gần 14% so với năm 2023; với hơn 2.200 đối tượng phạm tội về tham nhũng, chức vụ, tăng 5% so với năm 2023.
Đặc biệt là trong năm 2024, Cơ quan điều tra Bộ Công an đã phát hiện nhiều vụ án lớn được dư luận đặc biệt quan tâm như vụ Phúc Sơn, Thuận An...
Bên cạnh đó, lực lượng Công an đã chủ động nhận diện, phát hiện các nguy cơ gây thất thoát, lãng phí nguồn lực của Nhà nước, Nhân dân trên nhiều lĩnh vực; qua đó đã khởi tố, điều tra một số vụ án gây thất thoát, lãng phí trong quản lý tài nguyên đất đai, khoáng sản, đầu tư xây dựng... (điển hình như: vụ án gây thất thoát, lãng phí nguồn tài nguyên khoáng sản xảy ra tại Công ty Hưng Thịnh; vụ án để dự án Hồ chứa nước Bản Mồng (Nghệ An).
Qua điều tra các vụ án, Bộ Công an đã tham mưu Bộ Chính trị, Ban Chỉ đạo Trung ương phòng, chống tham nhũng, lãng phí, tiêu cực lãnh đạo, chỉ đạo đường lối xử lý đảm bảo khách quan, toàn diện, nhân văn đối với các vụ án, vụ việc. Trong đó đặc biệt là đã tham mưu các giải pháp xử lý tài sản, vật chứng ngay trong quá trình điều tra, truy tố, nhằm tránh thất thoát, lãng phí tài sản, tài nguyên của đất nước, cá nhân, doanh nghiệp; bảo vệ quyền, lợi ích hợp pháp của các tổ chức, cá nhân liên quan; đồng thời cũng đã kiến nghị những giải pháp quan trọng, chiến lược, góp phần nâng cao hiệu quả quản lý nhà nước, hạn chế thất thoát, lãng phí, tiết kiệm được các nguồn lực phục vụ cho phát triển đất nước.
Thời gian tới, bên cạnh việc xác định công tác đấu tranh phòng, chống tham nhũng, tiêu cực tiếp tục là một trong những nhiệm vụ trọng tâm hàng đầu, thì công tác đấu tranh phòng, chống lãng phí cũng sẽ được Bộ Công an đặc biệt quan tâm. Để triển khai có hiệu quả nhiệm vụ này, Bộ Công an chỉ đạo Công an các đơn vị, địa phương tăng cường triển khai đồng bộ các biện pháp nhận diện các hành vi gây thất thoát, lãng phí tài sản, tài nguyên của Nhà nước, Nhân dân. Từ đó, đã tham mưu đề xuất, kiến nghị chấn chỉnh, khắc phục các sở hở, thiếu xót là nguyên nhân gây ra thất thoát, lãng phí. Đồng thời, Bộ Công an sẽ tập trung xác minh các vụ việc có dấu hiệu vi phạm pháp luật, điều tra làm rõ bản chất, ngăn chặn kịp thời các vụ án, vụ việc gây thất thoát, lãng phí, thu hồi triệt để tài sản cho Nhà nước.",
